sexo,ubigeo,nom_region,nom_provincia,nom_distrito,ocupinf,ingresos_totales,estudios,edad,anio,mes,estrato,tipo_contrato,tamanio_empresa,p507,p510
hombre,20401,ANCASH,ASUNCI‡N,CHACAS,empleo informal,1200,superior universitaria incompleta,27,2020,2, de 500 a 1 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,20401,ANCASH,ASUNCI‡N,CHACAS,empleo informal,1039,superior universitaria incompleta,20,2020,2, de 500 a 1 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,20401,ANCASH,ASUNCI‡N,CHACAS,empleo formal,2000,superior universitaria completa,61,2020,2, de 500 a 1 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,20401,ANCASH,ASUNCI‡N,CHACAS,empleo formal,2250,superior universitaria completa,61,2020,2, de 500 a 1 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,20606,ANCASH,CARHUAZ,MARCARA,empleo informal,180,sin nivel,54,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,20606,ANCASH,CARHUAZ,MARCARA,empleo informal,600,primaria completa,28,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,20606,ANCASH,CARHUAZ,MARCARA,empleo informal,280,secundaria completa,26,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,20801,ANCASH,CASMA,CASMA,empleo formal,2000,sin nivel,49,2020,3, de 20 000 a 49 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,empresa o patrono privado
hombre,20801,ANCASH,CASMA,CASMA,empleo informal,800,secundaria completa,58,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,20801,ANCASH,CASMA,CASMA,empleo informal,1120,secundaria completa,19,2020,3, de 20 000 a 49 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",de 101 a 500 personas,obrero,empresa o patrono privado
hombre,20801,ANCASH,CASMA,CASMA,empleo formal,3800,superior universitaria completa,38,2020,3, de 20 000 a 49 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,20801,ANCASH,CASMA,CASMA,empleo informal,750,secundaria incompleta,56,2020,3, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,20801,ANCASH,CASMA,CASMA,empleo informal,1000,secundaria completa,21,2020,1, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,20801,ANCASH,CASMA,CASMA,empleo informal,2240,secundaria completa,59,2020,1, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,20801,ANCASH,CASMA,CASMA,empleo informal,1000,superior universitaria completa,31,2020,1, de 20 000 a 49 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,20801,ANCASH,CASMA,CASMA,empleo formal,2200,superior universitaria completa,25,2020,1, de 20 000 a 49 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,21001,ANCASH,HUARI,HUARI,empleo formal,4260,maestria/doctorado,60,2020,3,de 2 000 a 19 999 habitantes,,m†s de 500 personas,empleado,administraci¢n p£blica
hombre,21001,ANCASH,HUARI,HUARI,empleo formal,2200,superior no universitaria completa,59,2020,3,de 2 000 a 19 999 habitantes,,m†s de 500 personas,empleado,administraci¢n p£blica
hombre,21001,ANCASH,HUARI,HUARI,empleo formal,2050,superior no universitaria completa,62,2020,3,de 2 000 a 19 999 habitantes,,m†s de 500 personas,empleado,administraci¢n p£blica
hombre,21003,ANCASH,HUARI,CAJAY,empleo informal,120,secundaria incompleta,17,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21004,ANCASH,HUARI,CHAVIN DE HUANTAR,empleo informal,1200,primaria incompleta,23,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,21004,ANCASH,HUARI,CHAVIN DE HUANTAR,empleo informal,480,secundaria completa,26,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21004,ANCASH,HUARI,CHAVIN DE HUANTAR,empleo informal,960,primaria incompleta,42,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21102,ANCASH,HUARMEY,COCHAPETI,empleo informal,700,secundaria completa,41,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21102,ANCASH,HUARMEY,COCHAPETI,empleo informal,400,superior no universitaria incompleta,21,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21102,ANCASH,HUARMEY,COCHAPETI,empleo informal,180,secundaria incompleta,14,2020,1, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21201,ANCASH,HUAYLAS,CARAZ,empleo formal,930,primaria incompleta,62,2020,1,de 2 000 a 19 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,administraci¢n p£blica
hombre,21201,ANCASH,HUAYLAS,CARAZ,empleo formal,882,primaria completa,29,2020,1,de 2 000 a 19 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,obrero,empresa o patrono privado
hombre,21201,ANCASH,HUAYLAS,CARAZ,empleo informal,930,superior no universitaria incompleta,23,2020,1,de 2 000 a 19 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,21201,ANCASH,HUAYLAS,CARAZ,empleo informal,800,superior universitaria incompleta,22,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,21201,ANCASH,HUAYLAS,CARAZ,empleo informal,1100,primaria completa,32,2020,1,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21205,ANCASH,HUAYLAS,MATO,empleo informal,730,superior no universitaria incompleta,23,2020,3, µrea de empadronamiento rural (aer) compuesto,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,obrero,administraci¢n p£blica
hombre,21205,ANCASH,HUAYLAS,MATO,empleo informal,400,superior universitaria incompleta,26,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,21205,ANCASH,HUAYLAS,MATO,empleo informal,930,superior universitaria completa,22,2020,3, µrea de empadronamiento rural (aer) compuesto,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,21205,ANCASH,HUAYLAS,MATO,empleo informal,120,secundaria completa,21,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21205,ANCASH,HUAYLAS,MATO,empleo informal,150,secundaria incompleta,15,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21205,ANCASH,HUAYLAS,MATO,empleo informal,700,primaria incompleta,32,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,21207,ANCASH,HUAYLAS,PUEBLO LIBRE,empleo informal,1400,secundaria completa,22,2020,2, µrea de empadronamiento rural (aer) compuesto,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,obrero,empresa o patrono privado
hombre,21405,ANCASH,OCROS,COCHAS,empleo informal,360,secundaria completa,21,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,21405,ANCASH,OCROS,COCHAS,empleo informal,540,secundaria completa,16,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,21405,ANCASH,OCROS,COCHAS,empleo formal,960,secundaria completa,29,2020,1, µrea de empadronamiento rural (aer) compuesto,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,empresa o patrono privado
hombre,21405,ANCASH,OCROS,COCHAS,empleo informal,600,primaria completa,48,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21405,ANCASH,OCROS,COCHAS,empleo formal,1000,secundaria incompleta,44,2020,1, µrea de empadronamiento rural (aer) compuesto,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,empresa o patrono privado
hombre,21405,ANCASH,OCROS,COCHAS,empleo informal,800,superior no universitaria incompleta,20,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21405,ANCASH,OCROS,COCHAS,empleo informal,1200,primaria completa,31,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,537,superior universitaria incompleta,22,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,1320,secundaria incompleta,40,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,650,superior universitaria incompleta,22,2020,1, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,930,superior no universitaria completa,26,2020,1, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,960,primaria incompleta,38,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,430,primaria completa,65,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,1080,superior universitaria completa,26,2020,3, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,empleado,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,2750,superior universitaria completa,42,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",de 51 a 100 personas,empleado,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,840,secundaria completa,18,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,2800,secundaria completa,22,2020,3, de 100 000 a 499 999 habitantes,,,empleado,"fuerzas armadas, polic°a nacional del per£ (militares)"
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,1500,secundaria completa,22,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,1440,secundaria incompleta,28,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,1150,superior universitaria completa,27,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,1080,superior universitaria completa,33,2020,3, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",de 21 a 50 personas,empleado,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,1378,superior universitaria completa,44,2020,3, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,1500,secundaria completa,50,2020,3, de 100 000 a 499 999 habitantes,sin contrato,de 101 a 500 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,960,secundaria completa,27,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,2500,superior universitaria completa,51,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,525,primaria incompleta,27,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,200,superior no universitaria incompleta,20,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,3000,secundaria completa,63,2020,3, de 100 000 a 499 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,empresas especiales de servicios (service)
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,980,secundaria incompleta,21,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,1900,primaria completa,33,2020,1, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,1250,secundaria completa,54,2020,2, µrea de empadronamiento rural (aer) compuesto,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,980,primaria incompleta,45,2020,1, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,administraci¢n p£blica
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,840,secundaria incompleta,29,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,880,secundaria incompleta,51,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,3500,superior universitaria completa,47,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,105,secundaria completa,22,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,1200,secundaria completa,49,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,70,primaria incompleta,68,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,1363,secundaria completa,47,2020,3, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",hasta 20 personas,empleado,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo formal,2000,superior no universitaria completa,61,2020,2, de 100 000 a 499 999 habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,obrero,empresa o patrono privado
hombre,21801,ANCASH,SANTA,CHIMBOTE,empleo informal,120,secundaria completa,53,2020,3, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,21802,ANCASH,SANTA,CACERES DEL PERU,empleo informal,1200,secundaria completa,32,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21802,ANCASH,SANTA,CACERES DEL PERU,empleo informal,960,secundaria incompleta,29,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21802,ANCASH,SANTA,CACERES DEL PERU,empleo formal,1500,secundaria completa,35,2020,3, µrea de empadronamiento rural (aer) compuesto,"contrato indefinido, nombrado, permanente",hasta 20 personas,empleado,empresa o patrono privado
hombre,21802,ANCASH,SANTA,CACERES DEL PERU,empleo formal,2500,primaria completa,37,2020,3, µrea de empadronamiento rural (aer) compuesto,"contrato indefinido, nombrado, permanente",de 21 a 50 personas,obrero,empresa o patrono privado
hombre,21803,ANCASH,SANTA,COISHCO,empleo formal,370,secundaria completa,56,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,empresa o patrono privado
hombre,21803,ANCASH,SANTA,COISHCO,empleo formal,1920,secundaria completa,45,2020,2, de 100 000 a 499 999 habitantes,"contrato indefinido, nombrado, permanente",hasta 20 personas,obrero,empresa o patrono privado
hombre,21803,ANCASH,SANTA,COISHCO,empleo informal,600,secundaria incompleta,36,2020,1, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,21803,ANCASH,SANTA,COISHCO,empleo informal,200,secundaria completa,17,2020,2, de 100 000 a 499 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
